who,position,positionLabel,startDate,endDate,replaces,replacesLabel,replacedBy,replacedByLabel,posidx
70597171,Q27880670,2nd Vice President of Ivory Coast,2022-04-19,,Q58154,Daniel Kablan Duncan,,,0
70597171,Central Bank of West African States,Governor of Central Bank of West African States,2011,2022,,,,,1
