item,itemLabel,position,positionLabel,startDate,endDate,source,sourceDate,psid
Q3369176,Patrick Jérôme Achi,Q3401763,Prime Minister,2021-03-08,,155,,Q3369176-76AF6F67-7515-4C5E-ABAD-BE3DAAB8D417
Q3472182,Mamadou Sangafowa Coulibaly,Q114787381,"Minister of Mining, Petroleum and Energy",2022-04-20,,155,,Q3472182-18008D4F-DE11-427B-BF5F-750379DCF050
Q41675123,Mamadou Touré,Q114787390,"Minister of the Promotion of Youth, Professional Integration and Civic Services, Deputy Government Spokesperson",2018-07-10,,155,,Q41675123-4DBF7E29-B768-4A4A-824A-9FA3E42D7253
Q44738480,Bruno Nabagné Koné,Q114791254,"Minister of Construction, Housing and Town Planning",2018-07-10,,155,,Q44738480-4672e579-4dae-fe13-660f-72ececa09335
Q56308663,Paulin Claude Danho,Q114787385,Minister of Sport,2018-07-10,,155,,Q56308663-69C9624A-6C1F-4CC9-8932-DA7870D6279B
Q57413,Alassane Dramane Ouattara,Q3409195,President of the Republic,2010-12-04,,155,,Q57413-C9FC9F18-AE11-4AA5-826C-E45ECE218472
Q59867225,Kobenan Kouassi Adjoumani,Q114777316,"Minister of State, Minister of Agriculture and Rural Development",2019-10-04,,155,,Q59867225-9DD4A02E-28E9-4F75-8B0C-FCB18AF93EF7
Q60832327,Amadou Koné,Q114777329,Minister of Transport,2017-01-11,,155,,Q60832327-0644DFB7-4C60-470D-A3BD-200AEF25C1E6
Q62566689,Bouaké Fofana,Q114787379,"Minister of Water Resources, Sanitation and Wellbeing",2022-04-20,,155,,Q62566689-E78967F6-8C00-4C00-8AD6-8AF155180302
Q90018658,Jean Sansan Kambilé,Q114787380,"Keeper of the Seals, Minister of Justice and Human Rights",2016-01-13,,155,,Q90018658-F805500B-27CE-460B-9EDE-E2BA32CA87E0
